        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80761               0
       16000           1   12.41793               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.48039               0
       24000          21   10.67643               1
       26000          31   11.20447               8
       28000          42   10.91300               5
       30000          42   11.40405               4
       32000          42   11.81447               5
       34000          40   12.52249               5
       36000          40   13.18280               5
       38000          41   13.36285               7
       40000          54   12.44911               3
       42000          60   12.44497               6
       44000          73   12.32757               5
       46000          82   12.46415               8
       48000          79   12.79888               6
       50000          84   13.24761               0
       52000         101   13.12305               4
       54000         123   13.01860               5
       56000         137   13.34330               6
       58000         136   13.67831              10
       60000         140   14.24421               4
       62000         139   14.30081              11
       64000         150   14.59921              10
       66000         154   15.13167              14
       68000         151   15.30266              13
       70000         156   15.70648               9
       72000         161   15.85081               9
       74000         150   16.28351               9
       76000         140   16.86553              12
       78000         148   16.82896              13
       80000         145   17.16991              14
       82000         138   17.57599              13
       84000         144   17.78793              16
       86000         139   17.97112              15
       88000         144   17.85639              14
       90000         131   18.50269              18
       92000         136   18.39858              22
       94000         138   18.40469              21
       96000         136   18.43269              20
       98000         125   18.91061              15
      100000         124   19.15670              18
      102000         125   19.47811              15
      104000         128   19.40820              15
      106000         140   19.20411              17
      108000         134   19.45089              17
      110000         129   19.68529              14
      112000         124   19.88369              11
      114000         126   20.12855              13
      116000         127   20.22167              12
      118000         129   20.06634              10
      120000         129   20.61500               7
      122000         129   20.54973              12
      124000         122   20.91305              13
      126000         123   20.86781              15
      128000         123   20.77909              14
      130000         128   20.59777              14
      132000         118   21.19507              11
      134000         119   21.20366              13
      136000         124   20.98236              11
      138000         120   20.93023              16
      140000         122   20.94617              15
      142000         129   20.68299              16
      144000         124   21.09525              14
      146000         117   21.26722              16
      148000         123   21.09285              18
      150000         118   21.43439              14
