        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80761               0
       16000           1   12.41793               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.47680               0
       24000          15   12.05875               0
       26000          18   10.90540               0
       28000          31   10.50332              -1
       30000          44   9.985671               0
       32000          51   9.671126              -1
       34000          50   10.01336              -1
       36000          51   10.35833              -1
       38000          57   10.49503               0
       40000          61   10.53752              -1
       42000          75   10.75347               1
       44000          89   10.89547               2
       46000          92   11.12066               2
       48000         105   11.47686               8
       50000         109   11.65407               4
       52000         118   11.83441               6
       54000         129   12.06643               7
       56000         138   12.52049              13
       58000         134   12.78616               9
       60000         134   13.04961              10
       62000         135   13.40787              13
       64000         135   13.76118              10
       66000         129   13.96643              11
       68000         131   14.29726               8
       70000         126   14.60431              10
       72000         131   14.74224               8
       74000         128   14.96486              10
       76000         131   15.17648              11
       78000         136   15.48044              11
       80000         136   15.70255              13
       82000         141   15.80778              18
       84000         134   15.98647              15
       86000         136   16.22602              17
       88000         128   16.55445              16
       90000         136   16.48026              16
       92000         140   16.73735              19
       94000         132   17.12630              21
       96000         142   16.99324              20
       98000         142   17.25857              19
      100000         140   17.40905              20
      102000         133   17.78582              19
      104000         135   17.69576              21
      106000         134   17.77607              20
      108000         134   17.86906              18
      110000         131   18.37074              18
      112000         134   18.30221              16
      114000         136   18.38700              19
      116000         140   18.33157              20
      118000         137   18.59206              18
      120000         141   18.47595              21
      122000         143   18.56008              21
      124000         137   18.78398              22
      126000         141   18.66327              18
      128000         142   18.74445              14
      130000         140   18.99517              19
      132000         134   19.26583              16
      134000         134   19.43602              18
      136000         138   19.60550              17
      138000         141   19.48642              16
      140000         135   19.88960              16
      142000         136   19.79632              16
      144000         134   19.74564              15
      146000         137   20.13005              16
      148000         133   20.08918              15
      150000         144   20.08910              16
