        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80761               0
       16000           1   12.41793               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.48084               0
       24000          19   10.46811               0
       26000          27   10.76778              -1
       28000          46   10.38872              -2
       30000          51   10.76295               3
       32000          52   11.00385               4
       34000          44   12.03995               4
       36000          45   12.62866               2
       38000          51   12.65224               3
       40000          62   12.66270               5
       42000          73   12.23228               5
       44000          81   12.29538               6
       46000          92   12.18799               3
       48000         104   12.14629               7
       50000         112   12.28401              10
       52000         120   12.67135               8
       54000         126   12.88132              12
       56000         141   12.88715               7
       58000         162   12.76697               9
       60000         172   13.00516              12
       62000         162   13.53729              11
       64000         164   13.67600               9
       66000         158   14.16178               5
       68000         168   14.30645               5
       70000         170   14.53146              14
       72000         167   15.00944              11
       74000         172   15.26136              15
       76000         165   15.73864              15
       78000         165   16.09962              17
       80000         164   16.12594              16
       82000         157   16.27652              16
       84000         160   16.36802              18
       86000         158   16.54419              20
       88000         156   16.79113              21
       90000         159   16.91017              19
       92000         155   16.96591              18
       94000         151   17.20197              20
       96000         144   17.33445              20
       98000         149   17.46237              21
      100000         152   17.66212              20
      102000         154   17.76965              23
      104000         153   17.57459              24
      106000         149   17.97241              23
      108000         141   18.16989              20
      110000         142   18.30913              19
      112000         136   18.45414              20
      114000         128   18.80132              21
      116000         134   18.71524              20
      118000         134   18.55883              18
      120000         129   19.19938              15
      122000         127   19.22291              17
      124000         125   19.32113              17
      126000         126   19.51263              15
      128000         126   19.54626              12
      130000         129   19.71404              13
      132000         122   19.97788              15
      134000         118   20.05429              15
      136000         123   19.86876              15
      138000         120   20.08687              14
      140000         121   20.06651              11
      142000         124   20.05416              12
      144000         122   20.08890              15
      146000         117   20.21046               9
      148000         123   19.94199              14
      150000         124   20.19816              17
