        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80761               0
       16000           1   12.41793               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.49160               0
       24000          20   10.75384              -1
       26000          33   11.02432               0
       28000          45   11.03372               4
       30000          46   11.57445               5
       32000          47   11.76654               4
       34000          47   12.29277               3
       36000          51   12.44549               3
       38000          55   12.14454               2
       40000          61   12.41290               2
       42000          76   12.33254               4
       44000          86   12.37145               4
       46000          97   12.14098               8
       48000         116   12.53869               6
       50000         127   12.47009               9
       52000         146   12.58870              11
       54000         153   12.91971               9
       56000         158   13.36489              11
       58000         164   13.40618              16
       60000         162   13.70751              10
       62000         170   13.99627              15
       64000         160   14.49187              16
       66000         151   14.94135              15
       68000         156   15.24774              16
       70000         149   15.62927              14
       72000         153   15.81383              15
       74000         147   16.02607              17
       76000         150   16.07414              21
       78000         152   16.27322              20
       80000         148   16.43864              17
       82000         147   16.79111              17
       84000         152   17.01317              20
       86000         154   16.80016              18
       88000         143   17.27476              16
       90000         141   17.64010              14
       92000         142   17.64136              19
       94000         135   17.99794              16
       96000         140   17.91679              19
       98000         136   18.15257              17
      100000         135   18.00590              19
      102000         136   18.35036              15
      104000         129   18.68372              17
      106000         128   18.77225              16
      108000         134   18.58221              16
      110000         125   18.95745              18
      112000         130   18.88789              18
      114000         130   18.92777              16
      116000         126   19.21542              16
      118000         130   19.21256              18
      120000         129   19.06626              16
      122000         131   18.97966              19
      124000         130   19.39309              16
      126000         135   19.47933              13
      128000         124   19.94571              14
      130000         130   19.72631              12
      132000         123   19.81761              13
      134000         127   19.93227              17
      136000         124   20.25989              11
      138000         127   20.02371              17
      140000         116   20.67728              15
      142000         129   20.06619              14
      144000         119   20.36402              13
      146000         122   20.25949              14
      148000         122   20.27354              15
      150000         119   20.80721              14
