        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80761               0
       16000           1   12.41793               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.50594               0
       24000          23   11.39953              -1
       26000          32   11.53962              -4
       28000          45   11.27964               1
       30000          46   11.56544               2
       32000          44   12.15542               3
       34000          44   12.70524               2
       36000          41   13.31961               2
       38000          54   12.80450               5
       40000          60   12.46836               5
       42000          70   12.34148               6
       44000          76   12.69604               6
       46000          81   12.98652               9
       48000          95   12.59108              10
       50000         108   13.00420               6
       52000         133   12.74630               9
       54000         153   12.60618              14
       56000         157   12.85728              19
       58000         162   13.38678              25
       60000         158   13.76672              25
       62000         149   14.24441              20
       64000         158   14.35002              21
       66000         159   14.48256              14
       68000         162   14.61561              18
       70000         161   14.81324              19
       72000         159   15.10019              19
       74000         154   15.49828              16
       76000         161   15.49065              21
       78000         152   15.94007              22
       80000         158   16.05132              21
       82000         153   16.29539              19
       84000         151   16.39412              19
       86000         146   16.80943              16
       88000         146   17.17999              17
       90000         139   17.13588              18
       92000         138   17.52324              18
       94000         136   17.40635              20
       96000         144   17.37543              14
       98000         138   17.85860              16
      100000         141   17.92028              10
      102000         136   18.32556              17
      104000         140   18.40333              13
      106000         132   18.66644              12
      108000         139   18.56256              10
      110000         134   18.80417               9
      112000         129   19.22367               9
      114000         135   19.31300               8
      116000         126   19.80110               7
      118000         124   20.04100               5
      120000         129   19.86987               5
      122000         124   19.99293               2
      124000         125   20.10949               3
      126000         131   20.17955               6
      128000         131   20.29304               4
      130000         142   19.37308              75
      132000         126   19.66759              70
      134000         139   19.48629              86
      136000         137   19.65983              77
      138000         129   20.15438              62
      140000         125   20.03431              70
      142000         126   19.87809              85
