        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.17011               0
        8000           1   10.75318               0
       10000           1   10.99217               0
       12000           1   11.33491               0
       14000           1   11.84990               0
       16000           1   12.48315               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           4   14.65197               0
       24000          24   10.87092               0
       26000          31   11.25434               1
       28000          33   11.67155               0
       30000          35   11.95437               0
       32000          38   11.80118               3
       34000          36   12.94381               4
       36000          41   12.60669               3
       38000          40   12.46928               1
       40000          39   13.32195               2
       42000          44   13.06727              -1
       44000          51   12.97328               2
       46000          53   13.17736               3
       48000          50   13.83593               2
       50000          60   13.62246               3
       52000          65   13.48199              -2
       54000          68   13.80302               1
       56000          81   13.76739               1
       58000          88   13.69073               1
       60000          81   14.33759               2
       62000          86   14.48440               5
       64000          85   14.66074               2
       66000          84   14.73328               1
       68000          91   14.70316               4
       70000          87   15.11613               2
       72000          89   15.10910               1
       74000          85   15.74057               2
       76000          85   15.67315               2
       78000          82   16.05484               2
       80000          75   16.75259               2
       82000          79   16.66964               0
       84000          79   16.69707               1
       86000          74   17.34996              -6
       88000          73   17.59281              -6
       90000          76   17.80879              -7
       92000          69   17.95169              -4
       94000          65   18.30734              -2
       96000          66   18.33751              -4
       98000          67   18.05017              -1
      100000          69   18.28162              -1
      102000          65   18.77702              -1
      104000          64   18.66154              -4
      106000          67   18.85102               0
      108000          73   19.04049              -2
      110000          70   18.77350              -1
      112000          70   19.05392               0
      114000          68   19.18382               1
      116000          71   19.27305               1
      118000          70   19.33514               0
      120000          65   19.23032              -1
      122000          67   19.33426              -1
      124000          72   19.13186              -2
      126000          69   19.60855              -1
      128000          65   19.77213              -1
      130000          70   19.58490              -1
      132000          61   19.75424              -2
      134000          62   19.66971               1
      136000          61   20.16638               0
      138000          61   20.00397               0
      140000          60   20.28441               3
      142000          61   20.56617               1
      144000          62   20.41918               1
      146000          59   20.71690               0
      148000          62   20.76342              -1
      150000          66   20.13406              -3
