        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.17011               0
        8000           1   10.75318               0
       10000           1   10.99217               0
       12000           1   11.33491               0
       14000           1   11.84990               0
       16000           1   12.48315               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           4   14.52368               0
       24000          21   10.88404               0
       26000          27   12.00373               0
       28000          34   11.27145               0
       30000          31   11.94992               0
       32000          33   12.40561               1
       34000          33   12.94481               1
       36000          37   12.71142               1
       38000          35   13.17386               2
       40000          49   12.25832               3
       42000          51   12.41780               4
       44000          53   12.66261               3
       46000          64   12.59055               2
       48000          66   12.84521               4
       50000          74   12.70495               4
       52000          80   12.99351               2
       54000          76   13.26154               1
       56000          81   13.28487               5
       58000          90   13.58090               3
       60000          89   13.84790               0
       62000          94   13.91244               3
       64000          96   14.24932               3
       66000          96   14.62098               3
       68000         103   14.58974               6
       70000          98   15.06266               4
       72000          98   15.33870               6
       74000          95   15.69295               4
       76000          91   15.88553               5
       78000          95   15.73553               5
       80000          94   16.15583               4
       82000          91   16.28806               2
       84000          93   16.21642               3
       86000          84   16.60436               1
       88000          89   16.73095               2
       90000          87   16.78425               1
       92000          81   17.40852               1
       94000          86   17.43420               1
       96000          84   16.93410               0
       98000          77   17.66482               1
      100000          82   17.44356               0
      102000          83   17.47205               1
      104000          79   17.81564              -1
      106000          79   18.02725              -2
      108000          80   18.08208               2
      110000          75   18.24915               2
      112000          76   18.05971               0
      114000          75   18.35427               1
      116000          75   18.55651               2
      118000          74   18.66086               1
      120000          73   18.82498               2
      122000          71   18.72309               3
      124000          70   18.62335               1
      126000          70   19.17919               3
      128000          71   18.84672               1
      130000          72   18.81681               0
      132000          69   18.74120               2
      134000          72   18.73052               0
      136000          73   18.75308               2
      138000          70   18.89851               0
      140000          71   19.01516              -1
      142000          66   19.17415               0
      144000          67   19.37080               1
      146000          70   19.53378               0
      148000          65   19.79764               0
      150000          63   19.70322              -2
