        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.18033               0
        8000           1   10.75318               0
       10000           1   11.03582               0
       12000           1   11.35953               0
       14000           1   11.90023               0
       16000           1   12.53819               0
       18000           1   13.34143               0
       20000           1   13.73158               0
       22000          11   13.84211               0
       24000          24   10.33332              -1
       26000          31   10.45910              -1
       28000          34   10.61032               1
       30000          33   10.84730               0
       32000          31   11.25231               0
       34000          32   11.93320               0
       36000          36   12.01921              -1
       38000          40   11.84809               0
       40000          42   11.92392               0
       42000          56   11.66533               1
       44000          67   11.58384               1
       46000          69   11.77116               3
       48000          65   12.24317               3
       50000          68   12.45261               4
       52000          74   12.85706               3
       54000          76   12.90334               5
       56000          86   12.81849               5
       58000          84   12.94744               5
       60000          87   13.38201               2
       62000          85   13.52720               4
       64000          84   13.78895               3
       66000          86   13.89194               6
       68000          83   14.29059               1
       70000          86   14.28636               3
       72000          84   14.70078               2
       74000          76   15.19898               4
       76000          79   15.19543               3
       78000          79   15.28275               4
       80000          84   15.45329               5
       82000          80   15.64955               5
       84000          79   15.74433               4
       86000          77   16.04318               3
       88000          72   16.44656               3
       90000          71   16.41908               2
       92000          78   16.32959               0
       94000          75   16.57094               3
       96000          78   16.45884               2
       98000          73   16.51653               1
      100000          74   16.83978               3
      102000          73   16.89704               0
      104000          72   17.18114               2
      106000          72   17.35880              -1
      108000          71   17.21638               0
      110000          70   17.22665               2
      112000          68   17.46566               0
      114000          68   17.69339              -1
      116000          70   17.51282               0
      118000          67   17.83464               2
      120000          64   17.99006              -1
      122000          63   17.72806               1
      124000          64   17.87259               0
      126000          62   18.21589               0
      128000          64   18.26732               2
      130000          65   17.98053               0
      132000          64   18.07343               0
      134000          65   18.38221               1
      136000          61   18.40429               1
      138000          63   18.50512               1
      140000          65   18.35048               3
      142000          64   18.53248               2
      144000          63   18.63808               0
      146000          65   18.68514               2
      148000          71   18.52057               2
      150000          67   18.70688               1
