        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.18033               0
        8000           1   10.75318               0
       10000           1   11.03582               0
       12000           1   11.35953               0
       14000           1   11.90023               0
       16000           1   12.53819               0
       18000           1   13.34143               0
       20000           1   13.74010               0
       22000          12   13.69991               0
       24000          26   9.953979               0
       26000          36   10.51812              -3
       28000          45   10.67046               1
       30000          43   10.99063               1
       32000          46   11.28454               2
       34000          49   11.53223               1
       36000          55   11.85693               1
       38000          64   11.51553               2
       40000          73   11.52802              -2
       42000          83   11.65677               2
       44000          87   11.98184               3
       46000          95   12.04435               6
       48000         112   12.13445               7
       50000         119   12.57124               7
       52000         132   12.81140              10
       54000         143   12.96970               7
       56000         146   13.04122              11
       58000         160   13.31551              15
       60000         170   13.43709              18
       62000         179   13.46633              15
       64000         169   13.98129              17
       66000         166   14.51976              17
       68000         162   14.65297              16
       70000         169   14.82011              13
       72000         159   15.28337              14
       74000         159   15.49372              14
       76000         157   15.80929              19
       78000         149   16.23209              18
       80000         155   16.46460              20
       82000         155   16.51463              18
       84000         151   16.81147              17
       86000         154   16.60561              21
       88000         153   16.74268              17
       90000         150   16.95920              20
       92000         151   17.06302              21
       94000         150   17.29915              19
       96000         147   17.45911              24
       98000         150   17.44723              26
      100000         147   17.69030              24
      102000         141   17.67190              23
      104000         153   17.52344              27
      106000         145   17.78474              25
      108000         141   18.08848              24
      110000         139   18.16545              22
      112000         140   18.09702              22
      114000         142   18.04478              21
      116000         138   18.39588              26
      118000         139   18.37888              24
      120000         135   18.49041              25
      122000         135   18.66745              23
      124000         140   18.59285              25
      126000         134   18.83240              23
      128000         130   19.01592              23
      130000         135   19.18213              23
      132000         136   19.16305              19
      134000         135   19.33295              21
      136000         143   19.02014              18
      138000         132   19.75462              16
      140000         127   19.92177              16
      142000         128   20.01095              17
      144000         129   19.89532              16
      146000         125   19.95274              14
      148000         123   20.15685              18
      150000         131   19.85949              18
