        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.18033               0
        8000           1   10.75318               0
       10000           1   11.03582               0
       12000           1   11.35953               0
       14000           1   11.90023               0
       16000           1   12.53819               0
       18000           1   13.34143               0
       20000           1   13.74010               0
       22000           6   15.61676               0
       24000          16   11.86845              -1
       26000          26   9.902778              -3
       28000          34   9.909337              -3
       30000          41   9.887497              -3
       32000          50   9.925056               2
       34000          56   10.05537               3
       36000          59   10.21017               1
       38000          61   10.38364               2
       40000          69   10.51811               3
       42000          82   10.68555               6
       44000          91   11.00371               3
       46000          98   11.27020               3
       48000         110   11.44175               6
       50000         120   11.65947               2
       52000         127   11.99392               5
       54000         134   12.25940               3
       56000         134   12.68538               5
       58000         134   13.15538               3
       60000         136   13.49732               6
       62000         135   13.77432               9
       64000         140   14.05101              11
       66000         137   14.46319               9
       68000         137   14.77078               8
       70000         134   14.93552               9
       72000         138   15.45093              10
       74000         131   15.84620              12
       76000         134   15.78446              11
       78000         132   16.09228               9
       80000         135   16.28096              11
       82000         126   16.72340              11
       84000         133   16.64444              11
       86000         128   17.21297              11
       88000         126   17.22518               8
       90000         121   17.47436              10
       92000         126   17.68268              13
       94000         129   17.41136              11
       96000         129   17.42224              13
       98000         129   17.64063              10
      100000         130   17.95672              12
      102000         125   18.31277              13
      104000         125   18.36104              15
      106000         128   18.36328              15
      108000         128   18.41302              15
      110000         120   18.45018              14
      112000         132   18.58305              17
      114000         128   18.74511              16
      116000         126   19.05682              17
      118000         133   18.99168              17
      120000         133   19.29150              16
      122000         133   19.04923              15
      124000         130   19.31923              11
      126000         128   19.70394              12
      128000         131   19.68256              10
      130000         125   19.90114              12
      132000         120   20.21865              14
      134000         127   19.90626              15
      136000         122   19.97678               9
      138000         118   20.19542              10
      140000         119   20.15483              10
      142000         122   20.24460               9
      144000         123   20.60131               8
      146000         124   20.60189              10
      148000         123   20.64895               8
      150000         130   20.36152               5
