        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.18033               0
        8000           1   10.75318               0
       10000           1   11.03582               0
       12000           1   11.35953               0
       14000           1   11.90023               0
       16000           1   12.53819               0
       18000           1   13.34143               0
       20000           1   13.74010               0
       22000          15   12.59395               0
       24000          31   11.22915              -3
       26000          50   11.04834               2
       28000          45   12.01193               2
       30000          46   12.17174               1
       32000          50   12.33648               3
       34000          50   12.60798               2
       36000          59   12.61681               2
       38000          61   12.74285               6
       40000          71   12.66950               7
       42000          83   12.66528               4
       44000          86   13.00558               7
       46000          88   13.19411               4
       48000          99   13.34553               8
       50000         125   13.31104               8
       52000         139   13.43814              11
       54000         150   13.67113              10
       56000         150   13.97400              13
       58000         151   14.32879              13
       60000         158   14.41193              12
       62000         152   14.99672              10
       64000         156   15.34324              13
       66000         156   15.56603              14
       68000         162   15.75377               9
       70000         150   16.19477               9
       72000         152   16.38657               7
       74000         160   16.49160               9
       76000         153   17.07931               9
       78000         150   17.40498               6
       80000         148   17.64726               4
       82000         141   18.17355               6
       84000         140   18.22208               6
       86000         139   18.47321               8
       88000         138   18.47596              11
       90000         132   19.21699              10
       92000         130   19.09400               7
       94000         139   18.84597               3
       96000         137   19.20438               1
       98000         134   19.67146               0
      100000         139   19.45727               7
      102000         138   19.68945               2
      104000         135   19.88073               0
      106000         128   20.30494               1
      108000         130   20.42848               0
      110000         133   20.74360               4
      112000         126   20.78345               7
      114000         129   20.86808               9
      116000         135   20.55745               8
      118000         131   20.18649              88
      120000         135   20.34643              96
      122000         137   20.34908              77
      124000         130   21.12374              65
