        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80321               0
       16000           1   12.41636               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.46693               0
       24000          15   11.32447               0
       26000          20   10.84235               0
       28000          31   10.13709               1
       30000          35   10.81952               0
       32000          35   10.84747               1
       34000          35   11.36636               0
       36000          35   12.02972               1
       38000          37   12.19679               2
       40000          46   11.62676               2
       42000          54   11.03837               2
       44000          59   11.14550               2
       46000          63   11.20331               0
       48000          63   11.65135               1
       50000          63   11.81285               1
       52000          64   12.16968               2
       54000          70   12.04346               4
       56000          76   12.09853               2
       58000          73   12.31383               3
       60000          78   12.49837               3
       62000          78   12.96485               2
       64000          77   13.19140               3
       66000          80   13.39301               3
       68000          76   13.59230               2
       70000          73   13.80751               3
       72000          79   13.97404               4
       74000          73   14.20753               4
       76000          72   14.38267               4
       78000          74   14.42646               1
       80000          72   14.85347               2
       82000          72   15.19147               3
       84000          74   15.25196               3
       86000          69   15.06181               2
       88000          71   15.52982               1
       90000          73   15.59875               2
       92000          72   15.80289               4
       94000          73   15.95479               4
       96000          76   15.72064               4
       98000          72   15.71090               5
      100000          72   16.42307               1
      102000          71   16.21637               5
      104000          69   16.28930               3
      106000          70   16.24026               5
      108000          69   16.49302               3
      110000          65   16.59576               5
      112000          65   16.65685               4
      114000          66   16.68997               4
      116000          63   16.90590               4
      118000          66   16.80994               4
      120000          67   16.82244               4
      122000          69   16.76185               4
      124000          69   16.85032               4
      126000          67   17.04065               4
      128000          65   17.08790               4
      130000          66   16.94263               4
      132000          64   17.09569               3
      134000          62   17.31987               3
      136000          62   17.17961               1
      138000          63   17.41754               3
      140000          61   17.40423               2
      142000          63   17.38420               1
      144000          67   16.99475               3
      146000          64   17.35439               1
      148000          65   17.47592               3
      150000          62   17.63173               1
