        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80321               0
       16000           1   12.41636               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.47052               0
       24000          20   11.47179              -2
       26000          24   13.06239               1
       28000          30   12.71945               1
       30000          35   12.16605               1
       32000          35   12.98923               1
       34000          30   13.86514               0
       36000          36   13.76911               2
       38000          49   12.39525               1
       40000          58   12.44488               2
       42000          65   12.33358               3
       44000          58   12.71911               2
       46000          58   13.24675               1
       48000          61   13.49956               0
       50000          66   13.63747               2
       52000          70   13.39829               0
       54000          77   13.50645              -1
       56000          82   13.77128               2
       58000          83   13.39077               0
       60000          87   13.59390              -1
       62000          86   14.24531               2
       64000          98   14.20183              -3
       66000          94   14.48433              -2
       68000          94   14.59772              -1
       70000          92   14.94100              -2
       72000          87   15.47435               1
       74000          88   15.61290               2
       76000          85   15.87965              -1
       78000          89   16.06981               2
       80000          84   16.39107               0
       82000          88   16.59704               1
       84000          84   16.93403               1
       86000          88   16.99763               0
       88000          82   17.11260               2
       90000          83   17.24054               1
       92000          83   17.44657               2
       94000          85   17.50763              -3
       96000          82   17.64757               2
       98000          79   17.89007               1
      100000          82   17.62753              -1
      102000          77   18.26845               0
      104000          74   18.21761              -1
      106000          75   18.18804               0
      108000          82   17.96491               2
      110000          72   18.53399               2
      112000          74   18.41026               2
      114000          75   18.64998               2
      116000          81   18.25281               2
      118000          75   18.39093               2
      120000          76   18.59990               2
      122000          77   18.39670               3
      124000          77   18.59819               4
      126000          75   18.62670               4
      128000          71   18.98579               3
      130000          82   18.51424               5
      132000          75   19.01344               5
      134000          79   18.68445               4
      136000          76   18.93847               4
      138000          74   18.89960               3
      140000          76   19.15952               5
      142000          74   19.38107               3
      144000          72   19.87869               3
      146000          69   20.14698               4
      148000          71   20.29267               0
      150000          73   19.88600               2
