        2000           1   10.00201               0
        4000           1   10.00201               0
        6000           1   10.00201               0
        8000           1   10.75318               0
       10000           1   10.75318               0
       12000           1   11.22607               0
       14000           1   11.80321               0
       16000           1   12.41636               0
       18000           1   13.34143               0
       20000           1   13.72543               0
       22000           1   14.47097               0
       24000          17   11.02666               0
       26000          30   10.80160              -1
       28000          37   11.06037              -2
       30000          40   10.63628               2
       32000          43   11.15993               4
       34000          37   11.86412               3
       36000          38   12.50347               3
       38000          44   12.86185               2
       40000          52   12.11644               4
       42000          53   12.32479               5
       44000          52   12.53951               4
       46000          56   12.67284               2
       48000          58   13.27093               4
       50000          71   12.82115               1
       52000          71   13.04743               5
       54000          82   12.54462               4
       56000          88   12.79416               5
       58000          83   13.06962               5
       60000          84   13.32512               5
       62000          80   13.77542               4
       64000          87   13.96096               2
       66000          85   14.25625               1
       68000          87   14.51712               1
       70000          86   14.56311               2
       72000          81   15.09321               2
       74000          83   15.12684               3
       76000          84   15.42080               1
       78000          83   15.56028               2
       80000          86   15.55990               4
       82000          82   15.84283               1
       84000          82   16.05305               2
       86000          81   16.03687               1
       88000          78   16.49736               0
       90000          75   16.90520               1
       92000          76   16.91189               0
       94000          79   17.07952               1
       96000          74   17.19194               2
       98000          78   17.21045               0
      100000          78   17.08508               2
      102000          79   17.28118               0
      104000          80   17.28086              -1
      106000          72   17.66916               1
      108000          70   17.78641               0
      110000          74   17.38295              -2
      112000          70   17.78172               0
      114000          67   17.98340              -1
      116000          70   18.03388               0
      118000          74   17.87878              -2
      120000          73   18.10278              -2
      122000          71   18.23942              -3
      124000          68   18.12695               0
      126000          68   18.56465               0
      128000          68   18.21961              -1
      130000          71   18.09373              -1
      132000          66   18.37933               0
      134000          67   18.40188              -3
      136000          65   18.73069              -2
      138000          70   18.80198              -2
      140000          67   18.75586              -1
      142000          72   18.88875              -2
      144000          70   19.17180              -1
      146000          75   18.60665              -2
      148000          70   19.07144              -1
      150000          65   19.20215              -1
